,index,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
1510,19.0,19,50,48.0,44,49,44.1,41,96,86.3,77,24,14.7,7,29.7,29.6,29.3,0.00
1511,20.0,20,49,45.9,44,43,42.1,41,93,86.9,74,30,18.5,10,29.2,29.1,29.1,0.76
1512,21.0,21,53,49.2,46,46,43.6,41,90,81.4,68,25,17.5,12,29.6,29.5,29.2,0.81
1513,22.0,22,50,45.8,43,44,39.5,36,86,78.8,66,58,21.6,13,29.6,29.5,29.3,0.62
1514,23.0,23,50,45.4,40,41,38.9,38,93,78.3,66,21,10.2,0,29.9,29.7,29.6,0.64
1515,24.0,24,50,43.4,37,39,36.2,32,93,76.3,61,9,4.5,0,30.2,30.1,29.9,0.04
1516,25.0,25,50,44.4,40,43,39.5,36,90,83.2,71,9,5.4,3,30.3,30.2,30.2,0.00
1517,26.0,26,52,45.2,40,42,39.9,36,97,82.3,59,8,5.4,0,30.5,30.4,30.3,0.00
1518,27.0,27,53,45.7,39,44,38.5,33,93,76.4,53,9,5.3,0,30.6,30.5,30.5,0.00
1519,28.0,28,53,43.8,38,43,38.5,33,97,83.0,55,8,2.9,0,30.6,30.5,30.4,0.00
1520,29.0,29,52,44.1,38,45,39.1,34,96,83.5,66,10,4.1,0,30.4,30.4,30.3,0.00
1521,30.0,30,53,42.6,0,41,34.8,0,89,70.5,0,8,4.0,0,30.3,30.2,30.1,0.00
1522,31.0,31,53,20.5,0,42,16.8,0,77,30.0,0,9,2.3,0,30.1,30.0,29.9,0.00
1523,1.0,1,63,51.0,45,47,39.0,33,83,65.3,33,8,5.3,0,29.9,29.8,29.8,0.00
1524,2.0,2,63,55.5,49,51,45.0,41,97,69.3,50,24,11.9,0,29.8,29.7,29.6,0.01
1525,3.0,3,55,52.6,51,52,50.5,48,100,92.9,86,31,22.5,9,29.8,29.6,29.5,0.75
1526,4.0,4,52,28.3,0,50,27.2,0,96,50.8,0,26,21.9,15,29.9,29.9,29.8,0.72
1527,5.0,5,58,52.0,48,50,47.8,45,100,86.1,67,45,23.3,8,29.9,29.5,29.4,0.28
1528,6.0,6,49,46.2,44,46,40.5,36,97,81.4,68,17,10.6,5,29.8,29.6,29.5,0.93
1529,7.0,7,55,53.1,46,54,51.9,44,100,95.5,89,32,19.3,5,29.9,29.6,29.3,0.60
1530,8.0,8,60,56.4,52,56,53.5,44,97,90.1,69,36,22.4,7,29.9,29.8,29.7,0.07
1531,9.0,9,60,54.9,51,55,53.0,48,100,93.6,75,35,21.6,9,29.8,29.6,29.5,1.09
1532,10.0,10,52,48.9,43,49,44.7,39,96,86.0,71,21,10.3,0,30.2,30.0,29.9,1.33
1533,11.0,11,53,46.3,38,45,39.4,35,93,77.6,61,13,7.5,0,30.4,30.3,30.2,1.32
1534,12.0,12,53,47.1,39,45,40.7,34,93,78.7,66,8,4.9,0,30.3,30.2,30.1,0.00
1535,13.0,13,53,48.5,43,49,45.8,42,97,90.5,83,13,5.0,0,30.1,30.1,30.1,0.00
1536,14.0,14,59,51.6,43,49,43.9,39,93,75.6,58,17,10.0,0,30.1,30.0,29.9,0.00
1537,15.0,15,59,53.8,51,52,49.0,44,97,84.7,64,33,17.7,0,29.9,29.7,29.6,0.00
1538,16.0,16,54,51.9,47,53,49.6,45,100,92.1,86,36,21.1,3,29.8,29.6,29.5,2.84
1539,17.0,17,54,49.3,44,49,46.1,41,100,88.9,72,13,4.8,0,29.6,29.4,29.3,0.34
1540,18.0,18,52,49.1,45,48,44.7,38,97,85.5,66,26,17.4,8,29.6,29.5,29.4,0.26
1541,19.0,19,49,9.6,0,49,9.2,0,100,18.1,0,36,3.7,0,29.6,29.6,29.4,0.00
1542,20.0,20,55,18.9,0,51,17.5,0,90,31.3,0,43,20.1,0,29.7,29.6,29.4,0.24
1543,21.0,21,55,50.1,44,50,45.3,41,93,83.6,72,39,16.8,0,30.2,29.9,29.6,0.00
1544,22.0,22,49,44.0,38,41,38.6,35,89,81.3,69,18,11.8,3,30.2,30.2,30.2,0.48
1545,23.0,23,48,40.0,34,38,34.6,32,96,82.0,61,12,5.5,0,30.3,30.2,30.2,0.14
1546,24.0,24,43,39.4,34,39,35.6,31,93,86.1,76,18,10.2,0,30.2,30.2,30.1,0.00
1547,25.0,25,51,43.9,38,40,37.4,35,89,78.8,61,14,8.3,0,30.1,30.1,30.0,0.73
1548,26.0,26,49,42.3,36,41,37.4,34,93,83.2,68,18,7.8,0,30.0,29.9,29.8,0.01
1549,27.0,27,47,42.7,39,41,38.7,36,93,85.4,77,15,8.3,0,30.0,29.9,29.8,0.28
1550,28.0,28,50,44.4,40,44,40.1,36,93,85.2,71,14,6.9,0,30.4,30.2,30.0,0.69
1551,1.0,1,52,45.2,37,43,39.5,35,93,81.3,66,13,7.0,0,30.4,30.4,30.4,0.17
1552,2.0,2,52,44.6,38,44,39.2,36,97,82.0,66,10,5.5,0,30.4,30.4,30.3,0.00
1553,3.0,3,51,46.8,41,47,43.2,38,93,87.5,77,17,10.7,0,30.3,30.0,29.9,0.00
1554,4.0,4,49,46.9,43,49,42.9,32,100,86.3,65,25,13.0,0,29.9,29.8,29.6,0.96
1555,5.0,5,45,39.6,36,38,34.2,31,93,81.8,62,24,9.3,0,29.9,29.8,29.6,0.23
1556,6.0,6,49,46.0,39,44,40.9,36,93,82.6,71,24,14.6,6,30.2,30.1,29.9,0.61
1557,7.0,7,51,48.6,46,49,45.4,43,96,89.0,77,29,21.7,15,30.2,30.2,30.1,0.48
1558,8.0,8,55,52.5,51,52,51.0,49,100,94.4,80,17,13.5,8,30.2,30.2,30.2,0.93
1559,9.0,9,54,21.1,0,54,20.7,0,100,38.9,0,15,11.8,0,30.2,30.2,30.1,1.22
1560,10.0,10,55,51.2,46,53,49.8,46,100,95.1,86,12,5.2,0,30.3,30.2,30.1,0.11
1561,11.0,11,55,51.2,46,54,49.2,45,100,93.3,69,16,6.8,0,30.3,30.1,30.1,0.03
1562,12.0,12,56,50.6,45,52,48.9,45,100,94.1,83,10,3.2,0,30.2,30.2,30.2,0.00
1563,13.0,13,64,53.8,48,54,49.4,45,97,86.1,58,9,2.8,0,30.2,30.1,30.0,0.00
1564,14.0,14,57,52.2,49,54,51.3,48,100,97.0,87,13,6.0,0,30.1,30.0,30.0,0.00
1565,15.0,15,54,51.9,48,53,51.0,47,100,96.7,89,24,13.3,0,30.1,30.0,29.9,0.01
1566,16.0,16,54,49.8,44,49,43.6,40,100,79.6,69,13,6.9,0,30.2,30.2,30.1,0.41
1567,17.0,17,59,50.9,42,50,44.0,38,100,79.1,49,16,8.4,0,30.1,30.0,29.9,0.00
1568,18.0,18,57,52.3,46,54,49.5,45,100,90.8,72,21,13.9,0,30.0,29.9,29.8,0.03
1569,19.0,19,58,51.7,44,55,50.0,43,100,94.0,81,7,2.5,0,30.0,30.0,29.9,0.63
1570,20.0,20,61,54.8,53,55,53.1,51,100,94.3,70,25,8.2,0,29.9,29.8,29.7,0.10
1571,21.0,21,58,54.0,51,53,51.0,48,100,89.8,77,32,17.6,0,29.8,29.7,29.6,0.82
1572,22.0,22,53,50.0,45,48,44.6,42,93,82.2,71,13,7.4,0,30.1,30.0,29.8,0.39
1573,23.0,23,54,48.3,42,45,42.3,40,97,80.6,66,29,16.4,0,30.1,30.0,29.9,0.03
1574,24.0,24,56,50.8,48,51,47.9,45,100,90.0,80,30,13.0,0,30.1,30.0,29.8,0.67
1575,25.0,25,53,49.9,47,50,45.8,42,97,86.3,74,10,4.5,0,30.1,30.1,30.0,1.55
1576,26.0,26,53,50.8,47,51,47.3,41,97,88.1,66,25,16.0,5,30.0,29.9,29.8,0.07
1577,27.0,27,54,49.7,47,48,44.2,41,93,81.8,62,14,5.7,0,30.4,30.2,30.0,0.29
1578,28.0,28,56,50.6,43,49,44.6,41,93,80.3,67,10,4.4,0,30.4,30.3,30.2,0.08
1579,29.0,29,54,52.1,49,54,49.3,44,100,90.4,71,21,12.3,6,30.2,30.1,30.1,0.00
1580,30.0,30,55,50.1,48,48,44.7,40,97,82.5,67,26,16.8,8,30.3,30.2,30.1,0.84
1581,31.0,31,56,50.8,46,48,43.4,38,93,75.8,63,23,15.3,8,30.3,30.2,30.1,0.00
1582,1.0,1,58,52.6,48,51,49.1,46,97,88.1,72,21,12.3,3,30.2,30.1,30.1,0.00
1583,2.0,2,55,50.8,48,49,45.1,41,93,81.2,71,30,19.6,14,30.2,30.1,30.1,0.00
1584,3.0,3,53,48.0,42,45,41.5,37,89,78.5,68,17,9.2,0,30.1,30.1,30.0,0.00
1585,4.0,4,58,52.3,47,49,43.3,33,90,73.1,47,13,6.7,0,30.0,30.0,29.9,0.00
1586,5.0,5,58,54.5,49,42,35.1,27,66,48.8,33,23,9.5,0,29.9,29.9,29.8,0.00
1587,6.0,6,58,54.1,51,51,46.1,34,93,75.6,42,36,17.1,0,29.8,29.6,29.2,0.08
1588,7.0,7,54,49.6,42,49,44.4,40,92,82.4,74,51,27.6,5,29.8,29.6,29.3,0.00
1589,8.0,8,52,45.0,41,43,40.2,39,93,83.6,68,14,7.2,0,30.1,30.0,29.8,0.00
1590,9.0,9,54,35.7,0,45,31.8,0,93,63.8,0,28,14.6,3,30.1,30.1,30.0,0.03
1591,10.0,10,54,44.8,0,47,39.6,0,96,74.5,0,21,8.5,0,30.2,30.1,30.0,1.08
1592,11.0,11,58,51.3,46,50,46.9,41,93,85.2,72,38,16.0,3,30.0,29.8,29.6,0.12
1593,12.0,12,53,49.6,44,50,46.7,41,96,89.9,77,29,16.3,5,29.8,29.8,29.7,0.40
1594,13.0,13,52,46.6,43,45,41.9,40,93,84.2,68,13,7.7,0,30.1,29.9,29.8,0.79
1595,14.0,14,52,45.9,41,45,41.2,37,93,84.1,66,13,6.4,0,30.3,30.2,30.1,0.59
1596,15.0,15,54,47.7,40,47,42.1,38,93,81.6,66,12,6.3,0,30.2,30.1,29.9,0.13
1597,16.0,16,56,51.2,46,52,46.6,43,93,84.3,71,25,12.0,0,29.9,29.8,29.7,0.00
1598,17.0,17,55,53.4,51,54,50.0,43,100,89.0,64,20,14.6,9,29.9,29.9,29.8,0.19
1599,18.0,18,57,53.6,51,54,51.7,48,100,93.7,77,16,10.7,8,30.1,30.0,29.9,0.45
1600,19.0,19,57,50.7,48,49,46.5,40,100,86.7,55,18,8.6,0,30.1,30.1,30.0,0.01
1601,20.0,20,57,51.5,46,52,48.3,44,100,89.2,75,10,5.8,0,30.3,30.3,30.1,1.87
1602,21.0,21,60,52.9,45,49,45.0,40,93,76.1,47,10,5.3,0,30.3,30.1,29.8,0.00
1603,22.0,22,58,54.4,48,53,50.0,43,93,85.1,74,26,12.1,5,30.0,30.0,29.8,0.10
1604,23.0,23,54,51.3,49,51,48.5,46,97,90.1,80,17,10.8,6,30.0,30.0,29.9,0.07
1605,24.0,24,54,50.7,48,52,48.0,46,100,90.5,80,28,12.6,0,30.0,29.9,29.8,0.73
1606,25.0,25,54,51.9,48,54,50.7,46,100,95.8,89,23,13.6,3,30.0,30.0,30.0,0.35
1607,26.0,26,54,51.7,0,53,50.7,0,100,94.5,0,20,11.4,6,30.1,30.0,29.9,0.50
1608,27.0,27,57,50.8,44,47,44.7,42,97,80.3,69,17,10.2,3,30.2,30.1,30.1,0.47
1609,28.0,28,56,51.2,44,48,43.5,39,90,75.6,64,25,14.3,3,30.2,30.2,30.1,0.00
1610,29.0,29,57,51.4,42,51,46.6,42,100,84.1,69,13,6.3,0,30.2,30.2,30.2,0.00
1611,30.0,30,57,52.5,48,52,47.7,45,93,83.6,74,16,7.7,0,30.3,30.3,30.2,0.00
1612,1.0,1,57,51.6,45,54,48.4,44,100,89.3,64,13,4.7,0,30.2,30.2,30.1,0.00
1613,2.0,2,60,54.5,51,55,52.6,50,100,93.7,80,12,6.9,0,30.1,30.1,30.1,0.00
1614,3.0,3,56,53.2,51,54,52.6,51,100,98.1,90,12,4.7,0,30.1,30.0,29.9,0.00
1615,4.0,4,56,52.2,50,53,51.1,50,100,96.0,86,9,5.3,0,29.9,29.9,29.8,0.00
1616,5.0,5,56,51.8,49,52,49.0,42,100,91.0,67,23,12.9,0,30.1,30.0,29.9,0.01
1617,6.0,6,55,50.7,48,44,41.5,38,80,70.9,53,36,22.7,14,30.0,30.0,29.9,0.19
1618,7.0,7,54,50.5,47,44,42.8,41,83,75.2,66,35,22.6,15,30.0,30.0,29.9,0.00
1619,8.0,8,57,50.2,44,49,45.5,42,100,84.4,72,20,9.6,0,30.0,30.0,29.9,0.00
1620,9.0,9,56,48.6,42,49,46.1,42,100,91.4,77,14,5.4,0,30.0,29.9,29.9,0.00
1621,10.0,10,54,51.9,49,50,47.9,47,94,86.2,80,14,7.6,0,30.0,29.9,29.9,0.00
1622,11.0,11,56,52.5,50,53,50.0,47,100,91.2,82,22,15.7,12,30.1,30.0,29.9,0.05
1623,12.0,12,54,50.5,47,47,44.9,42,90,81.4,71,21,11.3,5,30.1,30.1,30.1,0.32
1624,13.0,13,53,49.1,43,50,46.5,42,97,91.0,80,15,7.7,0,30.1,30.1,30.1,0.21
1625,14.0,14,56,48.3,43,48,43.9,41,97,85.8,69,26,11.7,0,30.1,30.0,29.9,0.21
1626,15.0,15,56,50.2,42,48,44.8,40,100,82.5,74,10,4.5,0,30.0,30.0,29.9,0.00
1627,16.0,16,54,50.8,44,53,48.9,42,100,93.5,80,22,9.6,0,30.1,29.9,29.9,0.06
1628,17.0,17,57,50.1,42,48,44.8,40,96,82.5,72,14,8.0,0,30.1,30.1,30.1,0.75
1629,18.0,18,59,52.2,44,53,48.6,42,100,87.8,78,13,5.0,0,30.1,30.1,30.1,0.00
1630,19.0,19,60,53.0,47,54,50.0,46,100,90.1,78,20,8.3,0,30.1,30.0,30.0,0.00
1631,20.0,20,58,52.5,50,52,50.2,47,100,91.9,78,18,8.2,0,30.1,30.0,30.0,0.00
1632,21.0,21,56,52.2,49,52,50.3,48,100,93.4,83,14,5.6,0,30.0,29.9,29.9,0.00
1633,22.0,22,63,54.6,49,56,51.7,48,100,90.1,72,9,3.3,0,29.9,29.9,29.9,0.00
1634,23.0,23,61,55.4,50,56,52.3,49,100,89.4,78,13,4.5,0,29.9,29.9,29.9,0.00
1635,24.0,24,57,53.1,49,52,49.2,45,100,87.2,69,31,11.1,0,29.9,29.8,29.7,0.00
1636,25.0,25,56,51.3,47,48,46.3,45,93,83.1,69,21,14.8,7,29.8,29.7,29.7,0.00
1637,26.0,26,57,52.4,49,52,49.5,47,100,90.1,74,14,6.9,0,30.0,29.9,29.8,0.00
1638,27.0,27,57,52.6,51,51,50.3,49,100,91.9,81,9,5.9,0,30.1,30.1,30.0,0.00
1639,28.0,28,56,52.8,51,51,50.2,49,97,90.8,80,12,6.2,0,30.1,30.1,30.0,0.00
1640,29.0,29,56,52.8,51,53,51.7,51,100,96.3,87,14,7.8,0,30.0,30.0,30.0,0.00
1641,30.0,30,58,52.7,50,53,50.7,49,100,93.0,84,12,5.9,0,30.0,30.0,29.9,0.00
1642,31.0,31,64,54.9,48,55,52.0,48,100,90.4,60,12,6.8,0,29.9,29.9,29.9,0.00
1643,1.0,1,61,56.1,54,56,53.8,50,100,92.5,77,10,5.9,0,30.0,30.0,29.9,0.06
1644,2.0,2,60,56.1,53,54,51.6,49,96,85.1,72,13,7.9,0,30.0,30.0,30.0,0.00
1645,3.0,3,59,53.7,50,53,50.7,49,100,90.4,69,16,8.0,0,30.0,30.0,30.0,0.00
1646,4.0,4,58,53.0,49,50,48.1,45,97,83.8,67,21,9.8,0,30.1,30.0,30.0,0.00
1647,5.0,5,57,51.5,45,50,48.2,44,100,88.5,77,17,7.3,0,30.0,30.0,29.9,0.00
1648,6.0,6,56,53.4,51,52,50.0,49,93,88.1,80,15,5.8,0,30.0,30.0,29.9,0.00
1649,7.0,7,58,54.6,52,54,51.7,49,100,90.3,77,16,8.8,0,29.9,29.8,29.7,0.00
1650,8.0,8,60,54.5,52,54,52.5,49,100,93.1,72,17,8.7,0,30.0,29.9,29.7,0.76
1651,9.0,9,58,54.4,53,54,52.1,51,100,91.9,81,13,8.7,0,29.9,29.9,29.9,0.09
1652,10.0,10,57,52.1,49,53,50.0,47,100,93.0,77,18,9.0,0,30.0,29.9,29.9,0.30
1653,11.0,11,60,52.8,43,54,48.8,42,100,86.5,74,28,14.3,3,30.0,30.0,29.9,0.22
1654,12.0,12,59,54.5,50,54,50.9,49,97,87.7,77,15,9.8,3,30.2,30.1,30.0,0.00
1655,13.0,13,60,54.0,49,52,49.5,47,97,85.3,72,14,6.3,0,30.1,30.1,30.1,0.00
1656,14.0,14,59,52.9,46,51,48.8,45,100,86.7,74,9,4.2,0,30.1,30.1,30.1,0.00
1657,15.0,15,60,56.6,53,58,54.7,50,100,93.5,80,15,11.2,0,30.1,30.1,30.0,0.00
1658,16.0,16,61,57.7,55,59,57.1,54,100,97.9,90,10,6.4,0,30.1,30.1,30.1,0.21
1659,17.0,17,61,56.7,53,56,54.7,52,100,93.3,80,12,6.5,0,30.1,30.1,30.1,0.00
1660,18.0,18,64,57.3,52,57,54.2,52,100,89.9,78,21,11.9,3,30.1,29.9,29.8,0.00
1661,19.0,19,59,55.0,53,55,54.1,53,100,96.9,87,16,7.9,0,30.0,29.9,29.8,0.00
1662,20.0,20,61,54.8,51,55,53.2,51,100,94.5,78,22,9.4,0,30.0,30.0,29.9,0.00
1663,21.0,21,60,55.0,52,51,48.8,46,93,80.1,67,26,21.8,17,29.9,29.9,29.8,0.00
1664,22.0,22,63,57.0,52,50,47.3,45,83,70.2,62,24,16.6,12,29.9,29.8,29.7,0.00
1665,23.0,23,65,57.0,50,56,50.9,46,96,80.5,64,16,9.2,3,29.9,29.9,29.8,0.00
1666,24.0,24,58,52.4,49,53,51.0,48,100,95.5,81,9,3.4,0,29.9,29.9,29.9,0.00
1667,25.0,25,60,54.9,50,55,53.4,50,100,94.8,83,15,7.5,0,30.0,29.9,29.9,0.00
1668,26.0,26,61,57.6,55,56,55.0,54,100,91.3,78,8,4.2,0,30.0,30.0,29.9,0.00
1669,27.0,27,61,56.2,53,55,53.0,51,100,89.4,78,13,8.0,3,30.0,29.9,29.9,0.00
1670,28.0,28,60,54.8,52,54,52.0,50,100,90.6,80,17,7.8,0,30.0,29.9,29.9,0.00
1671,29.0,29,57,53.6,52,53,52.1,51,100,94.8,87,17,7.8,0,30.0,30.0,29.9,0.00
1672,30.0,30,56,53.4,51,54,52.7,51,100,97.3,84,12,7.1,0,30.1,30.0,30.0,0.00
1673,1.0,1,59,54.5,52,55,52.8,52,100,94.2,83,18,8.3,0,30.0,30.0,29.9,0.00
1674,2.0,2,57,52.9,51,53,51.8,51,100,96.1,83,18,6.8,0,30.0,29.9,29.9,0.00
1675,3.0,3,56,53.1,51,54,52.3,51,100,97.3,89,14,7.2,0,30.0,29.9,29.9,0.00
1676,4.0,4,57,52.3,50,53,51.4,50,100,97.1,87,10,5.0,0,30.0,29.9,29.9,0.00
1677,5.0,5,56,52.6,48,52,50.6,48,100,93.2,84,9,6.0,0,30.1,30.0,29.9,0.00
1678,6.0,6,58,54.0,52,54,52.6,52,100,95.2,87,12,5.3,0,30.1,30.1,30.1,0.00
1679,7.0,7,61,55.4,52,55,52.9,51,100,91.7,78,13,6.8,0,30.2,30.1,30.0,0.00
1680,8.0,8,56,52.9,51,54,52.5,51,100,98.7,90,12,5.4,0,30.0,30.0,29.9,0.00
1681,9.0,9,60,54.7,53,54,53.2,52,100,95.0,80,22,8.8,0,30.0,30.0,29.9,0.00
1682,10.0,10,60,54.8,53,54,53.0,52,100,93.9,80,16,8.1,0,30.0,30.0,29.9,0.00
1683,11.0,11,60,54.8,52,53,51.8,50,100,89.9,75,18,7.9,0,29.9,29.9,29.9,0.00
1684,12.0,12,60,53.5,48,54,51.3,48,100,92.7,78,13,5.1,0,30.0,30.0,29.9,0.00
1685,13.0,13,60,55.9,53,55,53.1,51,100,90.7,80,15,6.9,0,30.1,30.0,30.0,0.00
1686,14.0,14,58,53.6,52,54,52.4,51,100,96.0,81,12,4.6,0,30.1,30.1,30.0,0.00
1687,15.0,15,61,55.6,52,54,52.7,51,100,90.5,78,18,8.3,0,30.1,30.1,30.1,0.00
1688,16.0,16,61,54.8,52,54,52.2,49,100,91.7,70,18,7.4,0,30.1,30.0,29.9,0.00
1689,17.0,17,56,53.2,50,52,51.1,49,100,92.8,83,20,8.4,0,30.0,29.9,29.9,0.00
1690,18.0,18,58,54.5,52,53,52.0,51,100,91.8,78,10,4.2,0,30.1,30.0,29.9,0.00
1691,19.0,19,62,56.6,53,55,52.8,52,100,87.7,70,12,3.3,0,30.1,30.1,30.1,0.00
1692,20.0,20,64,57.3,52,56,54.5,51,100,90.7,75,10,4.5,0,30.1,30.1,30.1,0.00
1693,21.0,21,62,55.5,51,56,53.6,51,100,93.6,80,14,4.8,0,30.1,30.1,30.0,0.00
1694,22.0,22,64,56.4,52,56,54.2,52,100,92.9,72,18,5.7,0,30.0,29.9,29.8,0.00
1695,23.0,23,62,56.4,53,56,54.3,52,100,93.1,75,13,5.7,0,29.9,29.8,29.7,0.00
1696,24.0,24,58,55.4,52,54,52.9,51,100,91.5,84,13,7.4,0,29.8,29.8,29.8,0.00
1697,25.0,25,58,53.6,52,53,52.8,52,100,97.3,84,12,6.1,0,30.0,29.9,29.8,0.00
1698,26.0,26,57,53.7,51,54,52.6,51,100,96.0,87,13,6.1,0,30.0,30.0,30.0,0.00
1699,27.0,27,60,56.3,53,54,53.3,52,100,90.1,80,16,7.8,0,30.1,30.0,30.0,0.00
1700,28.0,28,60,55.5,53,54,52.9,52,100,91.7,78,17,7.6,0,30.0,30.0,29.9,0.00
1701,29.0,29,60,54.6,51,54,52.6,50,100,93.4,78,15,4.7,0,30.0,30.0,29.9,0.00
1702,30.0,30,64,56.3,50,56,52.6,48,100,87.9,67,18,5.8,0,30.0,30.0,30.0,0.00
1703,31.0,31,59,54.5,52,54,52.8,51,100,93.9,81,13,7.2,0,30.0,30.0,29.9,0.00
1704,1.0,1,63,55.7,50,55,52.9,50,100,90.8,72,10,5.3,0,29.9,29.9,29.8,0.00
1705,2.0,2,64,58.7,54,57,55.3,53,100,89.0,78,13,4.6,0,29.9,29.9,29.8,0.00
1706,3.0,3,61,56.0,53,57,54.9,53,100,96.1,83,8,4.3,0,29.9,29.9,29.9,0.00
1707,4.0,4,61,56.9,54,57,55.8,54,100,96.3,83,9,3.9,0,29.9,29.9,29.9,0.00
1708,5.0,5,63,57.4,54,58,55.9,54,100,95.1,81,13,5.1,0,29.9,29.9,29.9,0.00
1709,6.0,6,64,59.0,56,58,56.6,55,100,92.0,78,8,4.2,0,29.9,29.9,29.9,0.00
1710,7.0,7,61,57.5,55,57,56.4,55,100,96.0,87,12,4.2,0,29.9,29.9,29.9,0.00
1711,8.0,8,60,56.6,55,57,55.9,55,100,97.4,86,12,5.7,0,29.9,29.9,29.9,0.00
1712,9.0,9,61,57.6,56,57,56.3,55,100,95.2,86,13,4.9,0,30.0,29.9,29.9,0.00
1713,10.0,10,61,57.4,55,57,56.7,55,100,97.9,88,8,2.3,0,30.0,29.9,29.9,0.02
1714,11.0,11,63,58.8,57,58,57.0,55,100,94.3,80,9,3.0,0,30.0,29.9,29.9,0.00
1715,12.0,12,63,58.5,57,59,57.4,56,100,96.6,80,12,4.7,0,30.0,30.0,29.9,0.00
1716,13.0,13,63,58.9,56,59,56.8,54,100,92.9,81,14,4.9,0,30.0,29.9,29.9,0.00
1717,14.0,14,63,57.4,55,57,54.5,51,100,90.3,72,16,6.7,0,29.9,29.8,29.8,0.00
1718,15.0,15,59,55.4,53,54,52.8,51,100,91.7,81,16,6.9,0,29.9,29.9,29.8,0.00
1719,16.0,16,66,55.0,48,55,52.4,48,100,91.9,65,21,3.9,0,29.9,29.9,29.9,0.00
1720,17.0,17,65,58.7,54,55,53.6,52,97,83.6,70,16,9.6,0,30.0,29.9,29.9,0.00
1721,18.0,18,60,53.1,47,55,51.6,47,100,94.7,80,17,4.1,0,30.0,29.9,29.9,0.00
1722,19.0,19,62,55.4,48,54,51.1,48,100,85.9,70,26,12.2,0,29.9,29.9,29.8,0.00
1723,20.0,20,60,56.1,53,52,50.7,49,94,82.4,72,20,12.0,3,29.9,29.8,29.8,0.00
1724,21.0,21,57,53.6,52,55,52.6,51,100,96.7,87,12,7.3,3,30.0,29.9,29.9,0.00
1725,22.0,22,57,54.0,52,55,53.3,52,100,97.5,87,8,3.6,0,30.0,30.0,30.0,0.00
1726,23.0,23,59,50.9,0,54,50.1,0,100,91.2,0,9,5.3,0,30.0,30.0,29.9,0.00
1727,24.0,24,62,55.7,53,55,53.6,51,100,93.1,78,16,5.9,0,30.0,29.9,29.8,0.00
1728,25.0,25,60,53.6,46,54,51.0,46,100,91.3,78,15,5.0,0,29.9,29.9,29.8,0.00
1729,26.0,26,68,58.0,50,56,53.4,48,100,85.7,63,8,2.6,0,29.9,29.9,29.9,0.00
1730,27.0,27,70,60.2,52,61,55.5,52,100,85.6,61,8,3.2,0,29.9,29.9,29.9,0.00
1731,28.0,28,66,57.2,51,58,54.6,50,100,91.7,68,9,3.2,0,29.9,29.9,29.8,0.00
1732,29.0,29,62,57.1,55,57,55.9,54,100,96.2,80,7,4.1,0,29.9,29.9,29.9,0.00
1733,30.0,30,61,56.5,54,58,55.5,54,100,96.6,82,10,4.8,0,30.0,30.0,29.9,0.00
1734,31.0,31,66,58.8,53,58,55.3,53,100,88.8,70,18,4.8,0,29.9,29.9,29.8,0.01
1735,1.0,1,67,55.8,52,58,53.7,52,100,92.8,73,8,4.1,0,29.8,29.8,29.8,0.00
1736,,,,,,,,,,,,,,,,,,
1737,,,,,,,,,,,,,,,,,,
1738,,,,,,,,,,,,,,,,,,
1739,2.0,5,73,64.0,61,63,61.5,59,100,92.3,66,10,6.4,0,30.0,29.9,29.9,0.00
1740,3.0,6,64,59.6,55,61,58.9,55,100,97.6,87,8,3.1,0,29.9,29.9,29.9,0.00
1741,4.0,7,60,58.1,55,60,58.0,55,100,99.6,96,8,2.0,0,29.9,29.9,29.9,0.00
1742,5.0,8,62,57.6,54,61,57.1,54,100,98.4,86,10,5.4,0,29.9,29.9,29.9,0.45
1743,6.0,9,63,57.6,55,59,56.0,53,100,95.0,72,12,3.7,0,30.1,30.0,29.9,0.00
1744,7.0,10,63,56.5,49,57,54.3,49,100,92.9,78,14,4.1,0,30.0,30.0,29.9,0.00
1745,8.0,11,66,57.3,53,59,54.5,52,100,91.1,70,21,4.8,0,29.9,29.8,29.8,0.00
1746,9.0,12,65,56.2,53,58,54.3,52,100,93.8,78,10,5.0,0,29.9,29.8,29.8,0.00
1747,10.0,13,60,54.5,51,55,52.9,51,100,94.6,75,17,6.0,0,29.8,29.8,29.8,0.00
1748,11.0,14,62,55.4,49,55,52.1,48,100,89.4,75,9,3.7,0,29.9,29.9,29.8,0.00
1749,12.0,15,61,54.5,47,54,51.2,45,97,89.3,72,12,4.1,0,30.0,29.9,29.9,0.00
1750,13.0,16,59,54.9,51,55,53.4,51,100,95.0,81,10,4.8,0,29.9,29.9,29.9,0.00
1751,14.0,17,62,55.2,51,57,54.0,50,100,96.0,75,12,4.9,0,30.0,29.9,29.9,0.00
1752,15.0,18,61,57.8,54,58,56.2,50,100,94.7,67,13,5.2,0,30.0,29.9,29.9,0.24
1753,16.0,19,63,57.3,55,56,55.2,54,100,92.7,78,22,13.6,8,30.0,29.9,29.9,0.01
